# Execution time and date (UTC): Fri Aug  9 12:52:07 2024
# Execution time and date (local): Fri Aug  9 15:52:07 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8           128           500             0             1          devx        445 17.183716            0 
            8           128           500             0             1          devx        446 19.079590            0 
            8           128           500             0             1          devx        447 18.040771            0 
            8           128           500             0             1          devx        448 18.484741            0 
            8           128           500             0             1          devx        449 18.809814            0 
            8           128           500             0             1          devx        450 18.134888            0 
            8           128           500             0             1          devx        451 17.736694            0 
            8           128           500             0             1          devx        452 17.837769            0 
            8           128           500             0             1          devx        453 18.953735            0 
            8           128           500             0             1          devx        454 17.802856            0 
            8           128           500             0             1          devx        455 18.703735            0 
            8           128           500             0             1          devx        456 18.317749            0 
            8           128           500             0             1          devx        457 18.858643            0 
            8           128           500             0             1          devx        458 17.788696            0 
            8           128           500             0             1          devx        459 18.245728            0 
            8           128           500             0             1          devx        460 17.894775            0 
            8           128           500             0             1          devx        461 18.906738            0 
            8           128           500             0             1          devx        462 18.304688            0 
            8           128           500             0             1          devx        463 17.361694            0 
            8           128           500             0             1          devx        464 17.710693            0 
            8           128           500             0             1          devx        465 17.072998            0 
            8           128           500             0             1          devx        466 17.829590            0 
            8           128           500             0             1          devx        467 17.717651            0 
            8           128           500             0             1          devx        468 18.000732            0 
            8           128           500             0             1          devx        469 18.793579            0 
            8           128           500             0             1          devx        470 17.156738            0 
            8           128           500             0             1          devx        471 18.457764            0 
            8           128           500             0             1          devx        472 18.619751            0 
            8           128           500             0             1          devx        473 19.026733            0 
            8           128           500             0             1          devx        474 18.714600            0 
            8           128           500             0             1          devx        475 17.742798            0 
            8           128           500             0             1          devx        476 18.020752            0 
            8           128           500             0             1          devx        477 18.697632            0 
            8           128           500             0             1          devx        478 18.879639            0 
            8           128           500             0             1          devx        479 18.955688            0 
            8           128           500             0             1          devx        480 18.996704            0 
            8           128           500             0             1          devx        481 18.552734            0 
            8           128           500             0             1          devx        482 17.263916            0 
            8           128           500             0             1          devx        483 18.740723            0 
            8           128           500             0             1          devx        484 17.804810            0 
            8           128           500             0             1          devx        485 18.057739            0 
            8           128           500             0             1          devx        486 18.687622            0 
            8           128           500             0             1          devx        487 18.599731            0 
            8           128           500             0             1          devx        488 17.091675            0 
            8           128           500             0             1          devx        489 18.834595            0 
            8           128           500             0             1          devx        490 18.038818            0 
            8           128           500             0             1          devx        491 18.042725            0 
            8           128           500             0             1          devx        492 17.822876            0 
            8           128           500             0             1          devx        493 18.780640            0 
            8           128           500             0             1          devx        494 18.390747            0 
            8           128           500             0             1          devx        495 17.904785            0 
            8           128           500             0             1          devx        496 18.335693            0 
            8           128           500             0             1          devx        497 19.141602            0 
            8           128           500             0             1          devx        498 17.905762            0 
            8           128           500             0             1          devx        499 17.918823            0 
# Runtime: 0.052939 s (overhead: 0.000000 %) 500 records
